tweet_id,tweet_text,traffic data
7.75E+17,Incident on #HollandTunnel EB at New Jersey https://t.co/hi1VhZaR8w,1
7.75E+17,Update: Incident on #CorridorLine at New York Penn Station https://t.co/47CLI1TlMf,1
7.75E+17,Update: Incident on #NortheastLine WB at New York Penn Station https://t.co/47CLI1TlMf,1
7.75E+17,Cleared: Incident on #I278 EB at Queens-Kings County Line; Koskuisko Bridge,1
7.75E+17,Cleared: Construction on #B62 NB from Bedford Avenue and South 4th Street to Bedford Avenue and South 3rd Street,1
7.75E+17,Update: Incident on #X28Bus from 5th Avenue : 57th Street to 5th Avenue: 42nd Street https://t.co/f5zeM1lmd7,1
7.75E+17,Update: Incident on #X27Bus from 5th Avenue : 57th Street to 5th Avenue: 42nd Street https://t.co/f5zeM1lmd7,1
7.75E+17,Update: Incident on #X17CBus from 5th Avenue : 57th Street to 5th Avenue: 42nd Street https://t.co/f5zeM1lmd7,1
7.75E+17,Update: Incident on #M1Bus SB from 5th Avenue: W 72nd Street to 42nd Street: 5th Avenue https://t.co/N3GvPpN3mu,1
7.75E+17,Update: Incident on #M5Bus SB from 5th Avenue: 59th Street to 5th Avenue: 42nd Street https://t.co/vxPT8270gg,1
7.75E+17,Update: Incident on #Q32Bus WB from 5th Avenue : 60th Street to 5th Avenue : E 42nd Street https://t.co/puFDclHizo,1
7.75E+17,Update: Special Event on #5ThAvenue from 44th Street to 67th Street https://t.co/kfEOELZOhJ,1
7.75E+17,Update: Incident on #X1Bus SB from 5th Avenue : 50th Street to 5th Avenue:42nd Street https://t.co/HlLzkSaQJV,1
7.75E+17,Update: Incident on #X10Bus SB from 5th Avenue : 57th Street to 5th Avenue: 42nd Street https://t.co/f5zeM1lmd7,1
7.75E+17,Cleared: Incident on #X28Bus from 5th Avenue : 57th Street to 5th Avenue: 42nd Street,1
7.75E+17,Cleared: Incident on #X27Bus from 5th Avenue : 57th Street to 5th Avenue: 42nd Street,1
7.75E+17,Cleared: Incident on #X17CBus from 5th Avenue : 57th Street to 5th Avenue: 42nd Street,1
7.75E+17,Cleared: Incident on #X10Bus SB from 5th Avenue : 57th Street to 5th Avenue: 42nd Street,1
7.75E+17,Cleared: Incident on #X1Bus SB from 5th Avenue : 50th Street to 5th Avenue:42nd Street,1
7.75E+17,Cleared: Closure on #5ThAvenue from 44th Street to 67th Street,1
7.75E+17,Cleared: Incident on #M1Bus SB from 5th Avenue: W 72nd Street to 42nd Street: 5th Avenue,1
7.75E+17,Cleared: Incident on #Q32Bus WB from 5th Avenue : 60th Street to 5th Avenue : E 42nd Street,1
7.75E+17,Cleared: Incident on #M5Bus SB from 5th Avenue: 59th Street to 5th Avenue: 42nd Street,1
7.75E+17,Cleared: Incident on #I87MajorDeeganExpressway SB at East 138th Street,1
7.75E+17,Incident on #RLine Both directions at Bay Ridge-95th Street Station https://t.co/HWyhssff4T,1
7.75E+17,Incident on #CorridorLine at New York Penn Station https://t.co/47CLI1TlMf,1
7.75E+17,Incident on #NortheastLine WB at New York Penn Station https://t.co/47CLI1TlMf,1
7.75E+17,Update: Construction on #I278 WB from Clifton Avenue to Mosel Avenue https://t.co/b3EmCecDPX,1
7.75E+17,Update: Incident on #I87MajorDeeganExpressway SB at East 138th Street https://t.co/SpR1YkTJhm,1
7.75E+17,Update: Incident on #B70Bus at 39th Street:5th Avenue https://t.co/RM65481dgN,1
7.75E+17,Update: Incident on #B63Bus at 39th Street:5th Avenue https://t.co/RM65481dgN,1
7.75E+17,Update: Incident on #LTDBus at 39th Street:5th Avenue https://t.co/RM65481dgN,1
7.75E+17,Update: Incident on #B35Bus at 39th Street:5th Avenue https://t.co/RM65481dgN,1
7.75E+17,Update: Construction on #B35Bus at 39th Street:5th Avenue https://t.co/RM65481dgN,1
7.75E+17,Update: Construction on #S40Bus WB at Forest Avenue : South Avenue https://t.co/n8UbHPzVFR,1
7.75E+17,Update: Construction on #M8Bus WB at 9 St between Lafayette St and Broadway. https://t.co/LEsgarp9NM,1
7.75E+17,Cleared: Incident on #I87majorDeeganExpressway SB at 138th Street,1
7.75E+17,Incident on #I87MajorDeeganExpressway SB at East 138th Street https://t.co/SpR1YkTJhm,1
7.75E+17,Update: Incident on #BX13Bus Both directions at River Av between E 161 St and E 157 St. https://t.co/ft7bGNMXYb,1
7.75E+17,Update: Incident on #M11Bus at Columbus Avenue:72nd Street https://t.co/JLjQFOZ4CB,1
7.75E+17,Update: Construction on #M7Bus SB at Columbus Avenue:72nd Street https://t.co/JLjQFOZ4CB,1
7.75E+17,Incident on #I87majorDeeganExpressway SB at 138th Street https://t.co/XOGUA5caR3,1
7.75E+17,Incident on #I278 EB at Queens-Kings County Line; Koskuisko Bridge https://t.co/rVsKqyYVVS,1
7.75E+17,Cleared: Incident on #M103Bus at 86th Street: Lexington Avenue,1
7.75E+17,Cleared: Incident on #M102Bus at 86th Street: Lexington Avenue,1
7.75E+17,Cleared: Construction on #M101Bus EB at 86th Street: Lexington Avenue,1
7.75E+17,Update: Special Event on #YankeeStadium at In the Bronx https://t.co/h4TdTVjBuC,1
7.75E+17,Update: Incident on #BXM1Bus at Dyckman St b/t Nagle Av and Sherman Av. https://t.co/NgVu1tF1w0,1
7.75E+17,Update: Incident on #M100Bus Both directions at Dyckman St b/t Nagle Av and Sherman Av. https://t.co/NgVu1tF1w0,1
7.75E+17,Update: Special Event on #BarclaysCenter https://t.co/vWGEn4v5LA,1
7.75E+17,Cleared: Construction on #Q20B NB at 14th Avenue:125th Street,1
7.75E+17,Update: Construction on #Q33Bus SB at 94th Street and 23rd Avenue https://t.co/ujGE0UiwrI,1
7.75E+17,Update: Incident on #Q23Bus NB at 103rd Street &amp; Northern Boulevard https://t.co/ixd05nc3Ar,1
7.75E+17,Special Event on #YankeeStadium at In the Bronx https://t.co/h4TdTVjBuC,1
7.75E+17,Special Event on #BarclaysCenter https://t.co/vWGEn4dun0,1
7.75E+17,Update: Construction on #Q69Bus SB at 28th Street and Queens Plaza South https://t.co/LdX6wT3rT4,1
7.75E+17,Update: Incident on #FarRockawayBranch at Rosedale Station https://t.co/NdF6gePQM6,1
7.75E+17,Closure on #West19ThStreet WB from 8th Avenue to 9th Avenue https://t.co/4IvFaMpdvX,1
7.75E+17,Cleared: Incident on #I495 EB at Exit 24 -  Kissena Boulevard / 164th Street,1
7.75E+17,Cleared: Incident on #6Line NB at E 143rd-St Mary's Street Station,1
7.75E+17,Incident on #6Line NB at E 143rd-St Mary's Street Station https://t.co/ObwNNqIBmo,1
7.75E+17,Cleared: Construction on #HarlemRiverDrive SB at West 155th Street,1
7.75E+17,Cleared: Construction on #HutchinsonRiverParkwayNYC NB from Bartow Avenue to I-95 New England Thruway,1
7.75E+17,Cleared: Construction on #BronxRiverParkway NB from East 231st Street to East 236th Street,1
7.75E+17,Cleared: Construction on #I895 Both directions from East 172nd Street to Aldus Avenue,1
7.75E+17,Update: Construction on #BronxRiverParkway NB from East 231st Street to East 236th Street https://t.co/xn7SCs4ZIB,1
7.75E+17,Update: Construction on #HutchinsonRiverParkwayNYC NB from Bartow Avenue to I-95 New England Thruway https://t.co/8P858ENyj8,1
7.75E+17,Update: Construction on #I895 Both directions from East 172nd Street to Aldus Avenue https://t.co/x230e1gNDR,1
7.75E+17,Update: Incident on #I495 EB at Exit 24 -  Kissena Boulevard / 164th Street https://t.co/zt1NAO7njt,1
7.75E+17,Cleared: Construction on #I278 EB at Hamilton Place; Ramp,1
7.75E+17,Cleared: Incident on #I278 EB at Atlantic Avenue,1
7.75E+17,Incident on #I495 EB at Exit 24 -  Kissena Boulevard / 164th Street https://t.co/zt1NAO7njt,1
7.75E+17,Cleared: Construction on #HarlemRiverDrive NB from West 155th Street to West 163rd Street,1
7.75E+17,Incident on #RonkonkomaBranch EB from New York Penn Station to Greenport Station https://t.co/3CO7jcFaDA,1
7.75E+17,Closure on #SkillmanStreet NB from DeKalb Avenue to Myrtle Avenue https://t.co/fnahEM7zPQ,1
7.75E+17,Closure on #FranklinAvenue SB from Myrtle Avenue to DeKalb Avenue https://t.co/HDkUbyIgKD,1
7.75E+17,Update: Construction on #HarlemRiverDrive NB from West 155th Street to West 163rd Street https://t.co/YQHT3acGF0,1
7.75E+17,Incident on #I278 EB at Atlantic Avenue https://t.co/zlHDUqdQNh,1
7.75E+17,Update: Incident on #HollandTunnel WB https://t.co/JEPGkQNjwo,1
7.75E+17,Incident on #DLine SB at 59th Street-Columbus Cir Station https://t.co/RbvJjENVnp,1
7.75E+17,Incident on #CLine at 59th Street-Columbus Circle Station https://t.co/jjPgL0TVKK,1
7.75E+17,Incident on #ALine SB at 59th Street-Columbus Circle Station https://t.co/jjPgL0TVKK,1
7.75E+17,Cleared: Construction on #I278 Both directions from Hunts Point Draw Bridge to Westchester Avenue,1
7.75E+17,Update: Incident on #VerrazanonarrowsBridge EB from Staten Island Side to Brooklyn Side https://t.co/mabkl8eJyJ,1
7.75E+17,Cleared: Incident on #5Line at Bowling Green Station,1
7.75E+17,Cleared: Incident on #4Line Both directions at Bowling Green Station,1
7.75E+17,Incident on #VerrazanonarrowsBridge EB from Staten Island Side to Brooklyn Side https://t.co/mabkl8eJyJ,1
7.75E+17,Update: Construction on #B8Bus Both directions from Foster Avenue: E 16th Street to Foster Avenue: Marlborough Road https://t.co/DqqyyxyMQl,1
7.75E+17,Closure on #HavemeyerStreet Both directions from South 4th Street to Grand Street https://t.co/4UBILlltRT,1
7.75E+17,Closure on #ForsythStreet Both directions from Division Street to East Broadway https://t.co/quvtwSPWve,1
7.75E+17,Cleared: Incident on #VerrazanonarrowsBridge EB from Staten Island Side to Brooklyn Side,1
7.75E+17,Cleared: Incident on #RLine from Forest Hills-71st Avenue Station to Queens Plaza,1
7.75E+17,Cleared: Incident on #FLine from Forest Hills-71st Avenue Station to Queens Plaza,1
7.75E+17,Cleared: Incident on #ELine Queens bound from Forest Hills-71st Avenue Station to Queens Plaza,1
7.75E+17,Update: Incident on #RLine from Forest Hills-71st Avenue Station to Queens Plaza https://t.co/QS1xzCnPos,1
7.75E+17,Update: Incident on #FLine from Forest Hills-71st Avenue Station to Queens Plaza https://t.co/QS1xzCnPos,1
7.75E+17,Update: Incident on #ELine Queens bound from Forest Hills-71st Avenue Station to Queens Plaza https://t.co/QS1xzCnPos,1
7.75E+17,Cleared: Incident on #RLine Both directions at Jackson Hts-Roosevelt Avenue Station,1
7.75E+17,Cleared: Special Event on #GreeneStreet Both directions from Prince Street to Spring Street,1
7.75E+17,Incident on #HollandTunnel WB https://t.co/JEPGkQNjwo,1
7.75E+17,Update: Incident on #VerrazanonarrowsBridge EB from Staten Island Side to Brooklyn Side https://t.co/TrORXBQ4C4,1
7.75E+17,Incident on #VerrazanonarrowsBridge EB from Staten Island Side to Brooklyn Side https://t.co/TrORXBQ4C4,1
7.75E+17,Update: Special Event on #GreeneStreet Both directions from Prince Street to Spring Street https://t.co/lgumIW0slW,1
7.75E+17,Cleared: Closure on #GreeneStreet Both directions from Prince Street to Spring Street,1
7.75E+17,Cleared: Construction on #LincolnTunnel WB from New York Side - Center Tube to New Jersey Side - Center Tube,1
7.75E+17,Cleared: Incident on #MontaukBranch EB at Jamaica Station,1
7.75E+17,Cleared: Incident on #FranklinDRooseveltDrive NB at East 82nd Street,1
7.75E+17,Update: Special Event on #USTABillieJeanKingNationalTennisCenter at Flushing https://t.co/IrkLDkeUVq,1
7.75E+17,Special Event on #USTABillieJeanKingNationalTennisCenter at Flushing https://t.co/IrkLDkeUVq,1
7.75E+17,Cleared: Incident on #RonkonkomaBranch EB from New York Penn Station to Greenport Station,1
7.75E+17,Cleared: Incident on #RLine Both directions from Jackson Hts-Roosevelt Avenue Station to Queens Plaza Station,1
7.75E+17,Cleared: Incident on #FLine from Roosevelt Avenue-Jackson Heights Station to Queens Plaza,1
7.75E+17,Cleared: Incident on #ELine Both directions from Roosevelt Avenue-Jackson Heights Station to Queens Plaza,1
7.75E+17,Incident on #RLine Both directions at Jackson Hts-Roosevelt Avenue Station https://t.co/UFapHpjVP1,1
7.75E+17,Incident on #FLine at Roosevelt Avenue-Jackson Heights Station https://t.co/QS1xzCnPos,1
7.75E+17,Incident on #ELine at Roosevelt Avenue-Jackson Heights Station https://t.co/QS1xzCnPos,1
7.75E+17,Update: Incident on #SBSBus from 79th Street Transverse to 86th Street Transverse https://t.co/Uuq1E6xFZj,1
7.75E+17,Update: Incident on #M86Bus from 79th Street Transverse to 86th Street Transverse https://t.co/Uuq1E6xFZj,1
7.75E+17,Update: Incident on #M79Bus from 79th Street Transverse to 86th Street Transverse https://t.co/Uuq1E6xFZj,1
7.75E+17,Update: Incident on #M10Bus Both directions from Central Park W:W 72nd Street to Central Park W:W 96th Street https://t.co/ToJYn5ZDaO,1
7.75E+17,Update: Incident on #M10Bus Both directions from Central Park W:W 72nd Street to Central Park W: 96th Street https://t.co/LMJVHJTO8u,1
7.75E+17,Incident on #FranklinDRooseveltDrive NB at East 82nd Street https://t.co/6h4dz5dQKq,1
7.75E+17,Cleared: Incident on #M79Bus from 79th Street Transverse to 86th Street Transverse,1
7.75E+17,Cleared: Incident on #SBSBus from 79th Street Transverse to 86th Street Transverse,1
7.75E+17,Cleared: Incident on #M86Bus from 79th Street Transverse to 86th Street Transverse,1
7.75E+17,Cleared: Incident on #M10Bus Both directions from Central Park W:W 72nd Street to Central Park W:W 96th Street,1
7.75E+17,Update: Special Event on #CentralPark from 69th Street to 90th Street https://t.co/GCeqtJKv2D,1
7.75E+17,Cleared: Closure on #CentralPark from 69th Street to 90th Street,1
7.75E+17,Construction on #HarlemRiverDrive SB at West 155th Street https://t.co/oRg4EuO4cN,1
7.75E+17,Cleared: Incident on #I678 SB at Exit 6 -  Jamaica Avenue,1
7.75E+17,Update: Construction on #B35Bus Both directions at Church Avenue:Rugby Road https://t.co/zdJ5PUc8Uj,1
7.75E+17,Update: Construction on #B11Bus WB from 49th Street:5th Avenue to 49th Street:4th Avenue https://t.co/P44PtH2mBk,1
7.75E+17,Update: Construction on #M34Bus EB at E 34th Street:3rd Avenue https://t.co/GgVjnsmtcb,1
7.75E+17,Update: Incident on #M103Bus from 3rd Avenue:86th Street to 3rd Avenue: 96th Street https://t.co/EoWBV9rzmk,1
7.75E+17,Update: Incident on #M102Bus from 3rd Avenue:86th Street to 3rd Avenue: 96th Street https://t.co/EoWBV9rzmk,1
7.75E+17,Update: Construction on #M101Bus Both directions from 3rd Avenue:86th Street to 3rd Avenue: 96th Street https://t.co/EoWBV9rzmk,1
7.75E+17,Update: Incident on #M103Bus at 86th Street: Lexington Avenue https://t.co/qZCHx3W5Qa,1
7.75E+17,Update: Incident on #M102Bus at 86th Street: Lexington Avenue https://t.co/qZCHx3W5Qa,1
7.75E+17,Update: Construction on #M101Bus EB at 86th Street: Lexington Avenue https://t.co/qZCHx3W5Qa,1
7.75E+17,Update: Construction on #Q20B NB at 14th Avenue:125th Street https://t.co/bAcHx5po3Q,1
7.75E+17,Cleared: Incident on #CLine at 59th Street-Columbus Circle Station,1
7.75E+17,Cleared: Incident on #ALine SB at 59th Street-Columbus Circle Station,1
7.75E+17,Update: Closure on #3RdAvenue from 66th Street to 86th Street https://t.co/t6729sIsbx,1
7.75E+17,Update: Closure on #FultonStreet Both directions from Gold Street to Broadway https://t.co/pegvJTZJZe,1
7.75E+17,Update: Closure on #5ThAvenue from 44th Street to 67th Street https://t.co/IlNUV9TgzY,1
7.75E+17,Update: Special Event on #Broadway Both directions from Waverly Place to East 14th Street https://t.co/zety6OIAdK,1
7.75E+17,Incident on #X28Bus from Broadway and 23rd Street to Broadway and Houston Street https://t.co/pZXsg6zls5,1
7.75E+17,Incident on #X27Bus from Broadway and 23rd Street to Broadway and Houston Street https://t.co/pZXsg6zls5,1
7.75E+17,Incident on #X17CBus from Broadway and 23rd Street to Broadway and Houston Street https://t.co/pZXsg6zls5,1
7.75E+17,Incident on #X10Bus from Broadway and 23rd Street to Broadway and Houston Street https://t.co/pZXsg6zls5,1
7.75E+17,Incident on #X28Bus from 5th Avenue : 57th Street to 5th Avenue: 42nd Street https://t.co/7C02hKxi5G,1
7.75E+17,Incident on #X27Bus from 5th Avenue : 57th Street to 5th Avenue: 42nd Street https://t.co/7C02hKxi5G,1
7.75E+17,Incident on #X17CBus from 5th Avenue : 57th Street to 5th Avenue: 42nd Street https://t.co/7C02hKxi5G,1
7.75E+17,Closure on #3RdAvenue from 66th Street to 86th Street https://t.co/t6729sIsbx,1
7.75E+17,Closure on #FultonStreet Both directions from Gold Street to Broadway https://t.co/pegvJTZJZe,1
7.75E+17,Incident on #B26Bus Both directions from Halsey Street:Central Avenue to Halsey Street:Bushwick Avenue https://t.co/dKGM4PWmf3,1
7.75E+17,Closure on #5ThAvenue from 44th Street to 67th Street https://t.co/IlNUV9TgzY,1
7.75E+17,Incident on #B11Bus EB from 52nd Street : 3rd Avenue to 52nd Street : 4th Avenue https://t.co/l8uwquEjlx,1
7.75E+17,Incident on #X1Bus SB from Broadway and 23rd Street to Broadway and Houston Street https://t.co/pZXsg6zls5,1
7.75E+17,Incident on #X10Bus SB from 5th Avenue : 57th Street to 5th Avenue: 42nd Street https://t.co/7C02hKxi5G,1
7.75E+17,Incident on #X1Bus SB from 5th Avenue : 50th Street to 5th Avenue:42nd Street https://t.co/RdE92Z5uXT,1
7.75E+17,Special Event on #Broadway Both directions from Waverly Place to East 14th Street https://t.co/zety6OIAdK,1
7.75E+17,Update: Incident on #VerrazanonarrowsBridge from Staten Island Side to Brooklyn Side https://t.co/nyzYdVhZAg,1
7.75E+17,Construction on #VerrazanonarrowsBridge from Staten Island Side to Brooklyn Side https://t.co/nyzYdVhZAg,1
7.75E+17,Construction on #I278 EB at Hamilton Place; Ramp https://t.co/0cySsX5O0w,1
7.75E+17,Cleared: Incident on #DLine SB at 59th Street-Columbus Cir Station,1
7.75E+17,Update: Closure on #BrooklynBatteryTunnel SB from Manhattan Side to Brooklyn Side https://t.co/GbRCZZjTVl,1
7.75E+17,Cleared: Construction on #BronxRiverParkway SB from East 236th Street to East 231st Street,1
7.75E+17,Incident on #RonkonkomaBranch EB from New York Penn Station to Greenport Station https://t.co/q8Q7X1CEM4,1
7.75E+17,Cleared: Closure on #QueensMidtownTunnel WB from Queens Side to Manhattan Side,1
7.75E+17,Incident on #I678 SB at Exit 6 -  Jamaica Avenue https://t.co/mISd7Wgycb,1
7.75E+17,Construction on #I278 Both directions from Hunts Point Draw Bridge to Westchester Avenue https://t.co/EQ9NjuLpmU,1
7.75E+17,Update: Closure on #CentralPark from 69th Street to 90th Street https://t.co/SELxeOXbRh,1
7.75E+17,Construction on #B62 NB from Bedford Avenue and South 4th Street to Bedford Avenue and South 3rd Street https://t.co/IIqEm5Pke6,1
7.75E+17,Update: Construction on #BronxRiverParkway SB from East 236th Street to East 231st Street https://t.co/LJvOfaaNez,1
7.75E+17,Cleared: Incident on #M10Bus Both directions from Central Park W:W 72nd Street to Central Park W: 96th Street,1
7.75E+17,Incident on #M1Bus SB from 5th Avenue:126th Street to 5th Avenue:W 116th Street https://t.co/VKfZEKsAkr,1
7.75E+17,Incident on #SBSBus from 79th Street Transverse to 86th Street Transverse https://t.co/UCDmardDWK,1
7.75E+17,Incident on #M86Bus from 79th Street Transverse to 86th Street Transverse https://t.co/UCDmardDWK,1
7.75E+17,Incident on #M10Bus Both directions from Central Park W:W 72nd Street to Central Park W:W 96th Street https://t.co/OFmHLhUplt,1
7.75E+17,Incident on #B20Bus SB from Schaefer Street : Irving Avenue to Schaefer Street : Knickerbocker Avenue https://t.co/5lLU6DRpl6,1
7.75E+17,Incident on #M10Bus Both directions from Central Park W:W 72nd Street to Central Park W: 96th Street https://t.co/UfMhpRHsgz,1
7.75E+17,Closure on #CentralPark from 69th Street to 90th Street https://t.co/SELxeOXbRh,1
7.75E+17,Incident on #M79Bus from 79th Street Transverse to 86th Street Transverse https://t.co/UCDmardDWK,1
7.75E+17,Cleared: Incident on #HempsteadBranch from Atlantic Terminal to Hempstead Station,1
7.75E+17,Update: Incident on #5Line at Bowling Green Station https://t.co/aXZzJIr87b,1
7.75E+17,Update: Incident on #4Line Both directions at Bowling Green Station https://t.co/aXZzJIr87b,1
7.75E+17,Cleared: Construction on #I95 NB from Webster Avenue; US 1 to Southern Boulevard,1
7.75E+17,Incident on #HempsteadBranch from Atlantic Terminal to Hempstead Station https://t.co/pwalz0IkH2,1
7.75E+17,Update: Incident on #FLine from Roosevelt Avenue-Jackson Heights Station to Queens Plaza https://t.co/XGamIAaZfx,1
7.75E+17,Update: Incident on #ELine Both directions from Roosevelt Avenue-Jackson Heights Station to Queens Plaza https://t.co/XGamIAaZfx,1
7.75E+17,Update: Incident on #RLine Both directions from Jackson Hts-Roosevelt Avenue Station to Queens Plaza Station https://t.co/ELbQxxRoqC,1
7.75E+17,Cleared: Construction on #GeorgeWashingtonBridge WB from New York Side/Lower Level to New Jersey Side/Lower Level,1
7.75E+17,Cleared: Construction on #BatteryParkUndepass Both directions from Franklin D. Roosevelt Drive to West...,1
7.75E+17,Cleared: Construction on #I95 NB from Arthur Avenue; Ramp to Southern Boulevard,1
7.75E+17,Cleared: Closure on #VerrazanonarrowsBridge EB from Staten Island Side to Brooklyn Side,1
7.75E+17,Cleared: Construction on #ThrogsNeckBridge SB from Bronx Side to Queens Side,1
7.75E+17,Incident on #RLine Both directions at Jackson Hts-Roosevelt Avenue Station https://t.co/ELbQxxRoqC,1
7.75E+17,Incident on #FLine at Roosevelt Avenue-Jackson Heights Station https://t.co/XGamIAaZfx,1
7.75E+17,Incident on #ELine Both directions at Roosevelt Avenue-Jackson Heights Station https://t.co/XGamIAaZfx,1
7.75E+17,Update: Construction on #GoethalsBridge WB from New York Side to New Jersey Side https://t.co/hJfCyeOhBq,1
7.75E+17,Update: Construction on #GeorgeWashingtonBridge WB from New York Side/Lower Level to New Jersey Side/Lower Level https://t.co/C9nNzGUsMl,1
7.75E+17,Update: Special Event on #8ThAnd9ThAvenues Both directions from 30th to 33th Streets https://t.co/TssfBrl8CV,1
7.75E+17,Update: Special Event on #ClarksonToSpringStreets from West to Greenwich Streets https://t.co/t9w9YEzOhm,1
7.75E+17,Update: Construction on #I95 NB from Arthur Avenue; Ramp to Southern Boulevard https://t.co/lRLpqHKMeZ,1
7.75E+17,Incident on #B65Bus from Bergen Street : Rochester Avenue to Bergen Street : Utica Avenue https://t.co/HRNpgrUL9m,1
7.75E+17,Incident on #B15Bus WB from Bergen Street : Rochester Avenue to Bergen Street : Utica Avenue https://t.co/HRNpgrUL9m,1
7.75E+17,Incident on #B61Bus Both directions from Columbia Street:Carroll Street to Columbia Street:De Graw https://t.co/9uOSiZ25B8,1
7.75E+17,Incident on #M5Bus SB from Broadway: 8th Street to Broadway: Houston Street https://t.co/E0WqPox1Hs,1
7.75E+17,Special Event on #8ThAnd9ThAvenues Both directions from 30th to 33th Streets https://t.co/TssfBrl8CV,1
7.75E+17,Special Event on #ClarksonToSpringStreets from West to Greenwich Streets https://t.co/t9w9YEzOhm,1
7.75E+17,Incident on #4Line Both directions at Bowling Green Station https://t.co/aXZzJIr87b,1
7.75E+17,Incident on #5Line at Bowling Green Station https://t.co/aXZzJIr87b,1
7.75E+17,Update: Incident on #DLine SB at 59th Street-Columbus Cir Station https://t.co/gfo9guimHq,1
7.75E+17,Update: Incident on #CLine at 59th Street-Columbus Circle Station https://t.co/j0vVD8BTpt,1
7.75E+17,Update: Incident on #ALine SB at 59th Street-Columbus Circle Station https://t.co/j0vVD8BTpt,1
7.75E+17,Cleared: Construction on #5Line Both directions from Dyre Avenue-Eastchester Station to Flatbush Avenue-Brooklyn...,1
7.75E+17,Cleared: Construction on #VerrazanonarrowsBridge EB from Staten Island Side to Brooklyn Side,1
7.75E+17,Cleared: Construction on #I95 NB from Exit 4A - I-895; Sheridan Expressway to Rosedale Avenue; Ramp,1
7.75E+17,Cleared: Construction on #GrandCentralParkway EB from Roosevelt Avenue to Exit 11 - Jewel Avenue; Ramp,1
7.75E+17,Cleared: Construction on #I95 SB from Southern Boulevard to Arthur Avenue; Ramp,1
7.75E+17,Cleared: Construction on #GrandCentralParkway EB from Zoo Bridge to Exit 10 - I-495 Long Island Expressway,1
7.75E+17,Cleared: Construction on #I495 EB from Exit 22A - Grand Central Parkwy to Exit 22B - Van Wyck Expwy I-678 /...,1
7.75E+17,Update: Construction on #LincolnTunnel WB from New York Side - Center Tube to New Jersey Side - Center Tube https://t.co/ohW2fN2QHE,1
7.75E+17,Closure on #LincolnTunnel WB from New York Side - Center Tube to New Jersey Side - Center Tube https://t.co/ohW2fN2QHE,1
7.75E+17,Update: Construction on #I95 SB from Southern Boulevard to Arthur Avenue; Ramp https://t.co/TjIsRCpcJB,1
7.75E+17,Update: Construction on #GrandCentralParkway EB at Exit 10 - I-495 Long Island Expressway https://t.co/a2VE2dfeiB,1
7.75E+17,Update: Construction on #Systemwide Both directions https://t.co/rym0W64IRR,1
7.75E+17,Incident on #LTDBus from Audubon Avenue:W 165th Street to Audubon Avenue: 168th Street https://t.co/j8zdnRz2sA,1
7.75E+17,Incident on #M2Bus from Audubon Avenue:W 165th Street to Audubon Avenue: 168th Street https://t.co/j8zdnRz2sA,1
7.75E+17,Incident on #M1Bus SB from 5th Avenue: W 72nd Street to 42nd Street: 5th Avenue https://t.co/KI15G484QU,1
7.75E+17,Incident on #M2Bus NB from Audubon Avenue:W 165th Street to Audubon Avenue: 168th Street https://t.co/j8zdnRz2sA,1
7.75E+17,Incident on #Q32Bus WB from 5th Avenue : 60th Street to 5th Avenue : E 42nd Street https://t.co/SlPeErJEXI,1
7.75E+17,Incident on #M5Bus SB from 5th Avenue: 59th Street to 5th Avenue: 42nd Street https://t.co/AZYewv43pM,1
7.75E+17,Cleared: Construction on #ELine Queens bound from Jackson Hts-Roosevelt Avenue Station to Forest Hills-71st...,1
7.75E+17,Cleared: Construction on #HutchinsonRiverParkwayNYC SB from I-95 New England Thruway to Bartow Avenue,1
7.75E+17,Cleared: Construction on #FranklinDRooseveltDrive Both directions from Catherine Slip to Jackson Street,1
7.75E+17,Cleared: Construction on #HarlemRiverDrive SB from West 163rd Street to West 155th Street,1
7.75E+17,Cleared: Construction on #FranklinDRooseveltDrive Both directions from Broad Street to Jackson Street,1
7.75E+17,Cleared: Construction on #I278 Both directions from Bronx River Parkway to White Plains Road,1
7.75E+17,Cleared: Construction on #I278 EB from Edgewater Avenue to Bronx River Avenue,1
7.75E+17,Cleared: Construction on #I278 Both directions from Metcalf Avenue to Morrison Avenue,1
7.75E+17,Incident on #DLine SB at 59th Street-Columbus Cir Station https://t.co/gfo9guimHq,1
7.75E+17,Incident on #CLine at 59th Street-Columbus Circle Station https://t.co/j0vVD8BTpt,1
7.75E+17,Incident on #ALine SB at 59th Street-Columbus Circle Station https://t.co/j0vVD8BTpt,1
7.75E+17,Update: Construction on #I278 Both directions from Bronx River Parkway to White Plains Road https://t.co/brmqmrl2Hy,1
7.75E+17,Update: Construction on #FranklinDRooseveltDrive Both directions from Catherine Slip to Jackson Street https://t.co/FyFIQjaDgS,1
7.75E+17,Update: Construction on #HutchinsonRiverParkwayNYC SB from I-95 New England Thruway to Bartow Avenue https://t.co/9QQgqdVEAa,1
7.75E+17,Update: Construction on #HarlemRiverDrive SB from West 163rd Street to West 155th Street https://t.co/TbPXx7SogT,1
7.75E+17,Update: Construction on #I278 EB from Edgewater Avenue to Bronx River Avenue https://t.co/qyehzGAvM1,1
7.75E+17,Update: Construction on #I278 Both directions from Metcalf Avenue to Morrison Avenue https://t.co/ae7oUs0syL,1
7.75E+17,Update: Construction on #FranklinDRooseveltDrive Both directions from Broad Street to Jackson Street https://t.co/4fkEoU7Snp,1
